t_ms,PWM,Presion_kPa
13490,122,42.219
13500,122,42.213
13510,122,42.144
13520,122,42.081
13530,122,42.081
13540,122,42.094
13550,122,42.219
13560,122,42.206
13570,122,42.15
13580,122,42.125
13590,122,42.044
13600,121,42.169
13610,121,42.244
13620,121,42.194
13630,121,42.138
13640,121,42.081
13650,121,42.056
13660,121,42.181
13670,121,42.138
13680,121,42.063
13690,121,41.919
13700,121,41.963
13710,121,42.006
13720,121,41.938
13730,122,41.844
13740,122,41.813
13750,122,41.919
13760,122,41.825
13770,122,41.975
13780,122,41.969
13790,122,41.875
13800,122,41.781
13810,122,41.838
13820,122,41.95
13830,122,41.875
13840,122,41.819
13850,122,41.763
13860,122,41.863
13870,122,41.906
13880,122,41.838
13890,122,41.75
13900,122,41.806
13910,122,41.919
13920,122,41.856
13930,122,41.794
13940,122,41.744
13950,122,41.831
13960,122,41.888
13970,122,41.838
13980,122,41.781
13990,122,41.763
14000,122,41.931
14010,122,41.875
14020,122,41.825
14030,122,41.763
14040,122,41.781
14050,122,41.906
14060,122,41.844
14070,122,41.775
14080,122,41.706
14090,122,41.75
14100,122,41.744
14110,122,41.906
14120,122,41.881
14130,122,41.806
14140,122,41.75
14150,122,41.838
14160,122,41.931
14170,122,41.875
14180,122,41.813
14190,122,41.725
14200,122,41.881
14210,122,41.863
14220,122,41.788
14230,122,41.719
14240,122,41.75
14250,122,41.931
14260,122,41.875
14270,122,41.825
14280,122,41.713
14290,122,41.844
14300,122,41.919
14310,122,41.813
14320,122,41.756
14330,122,41.769
14340,122,41.913
14350,122,41.881
14360,122,41.794
14370,122,41.744
14380,122,41.813
14390,122,41.925
14400,122,41.856
14410,122,41.788
14420,122,41.738
14430,122,41.775
14440,122,41.769
14450,122,41.888
14460,122,41.85
14470,122,41.788
14480,122,41.738
14490,122,41.831
14500,122,41.888
14510,122,41.825
14520,122,41.775
14530,122,41.763
14540,122,41.888
14550,122,41.869
14560,122,41.819
14570,122,41.744
14580,122,41.763
14590,122,41.938
14600,122,41.875
14610,122,41.819
14620,122,41.694
14630,122,41.875
14640,122,41.888
14650,122,41.813
14660,122,41.763
14670,122,41.763
14680,122,41.919
14690,122,41.888
14700,122,41.8
14710,122,41.744
14720,122,41.875
14730,122,41.931
14740,122,41.831
14750,122,41.756
14760,122,41.756
14770,122,41.775
14780,122,41.794
14790,122,41.925
14800,122,41.894
14810,122,41.831
14820,122,41.738
14830,122,41.838
14840,122,41.913
14850,122,41.844
14860,122,41.775
14870,122,41.756
14880,122,41.925
14890,122,41.894
14900,122,41.825
14910,122,41.731
14920,122,41.838
14930,122,41.938
14940,122,41.863
14950,122,41.794
14960,123,41.744
14970,122,41.9
14980,122,41.894
14990,123,41.831
15000,123,41.775
15010,123,41.788
15020,123,41.931
15030,123,41.869
15040,123,41.8
15050,123,41.763
15060,123,41.85
15070,123,41.931
15080,123,41.875
15090,123,41.819
15100,123,41.85
15110,123,41.75
15120,123,41.775
15130,123,41.925
15140,123,41.863
15150,123,41.8
15160,123,41.744
15170,123,41.875
15180,123,41.919
15190,123,41.863
15200,123,41.806
15210,123,41.788
15220,123,41.894
15230,123,41.9
15240,123,41.85
15250,123,41.775
15260,123,41.831
15270,123,41.938
15280,123,41.894
15290,123,41.825
15300,123,41.769
15310,123,41.9
15320,123,41.906
15330,123,41.856
15340,123,41.75
15350,123,41.794
15360,123,41.925
15370,123,41.888
15380,123,41.825
15390,123,41.769
15400,123,41.869
15410,123,41.931
15420,123,41.85
15430,123,41.806
15440,123,41.875
15450,123,41.806
15460,123,41.825
15470,123,41.931
15480,123,41.913
15490,123,41.863
15500,123,41.756
15510,123,41.9
15520,123,41.944
15530,123,41.863
15540,123,41.806
15550,123,41.769
15560,123,41.931
